round_number,round_name,coder,unit_id,unit_text,theme,code,scope,start_offset,end_offset,quote,memo,created_at,account,account_confidence,account_duration,account_suspension,accountsOrder,aor,condition,num_messages,user_finish_id,user_id
1,round 1,subham,e1155a7e-7ace-4083-adcf-27d2ae8bdd4c::3,clear racism and family death threats and name calling. all things that should be considered being banned from any social media platforms and looked into for therapy.,Decision outcomes,Permanent ban,span,56,166,all things that should be considered being banned from any social media platforms and looked into for therapy.,,Wed Sep 02 2026 19:18:34 GMT+0000 (Coordinated Universal Time),3,3.62,5.971,Suspend,52134,0.5,control,13,7caa1a,e1155a7e-7ace-4083-adcf-27d2ae8bdd4c
1,round 1,subham,e1155a7e-7ace-4083-adcf-27d2ae8bdd4c::5,He/she are just projecting their own views and not bashing or using vulgar language in the process or threatening anyone.,Patterns of behavior,Normal behavior,unit,,,,,Tue Sep 01 2026 18:04:30 GMT+0000 (Coordinated Universal Time),5,4.84,10.599,Do not suspend,52134,0,control,5,7caa1a,e1155a7e-7ace-4083-adcf-27d2ae8bdd4c
1,round 1,subham,e12acac9-85cf-4d27-8cfe-574a2ebf661e::5,that was appreciative statement rather,Positive content,Personal opinions and thoughts,unit,,,,,Wed Sep 02 2026 19:26:28 GMT+0000 (Coordinated Universal Time),5,5,6.827,Do not suspend,13245,0,control,1,b616f6,e12acac9-85cf-4d27-8cfe-574a2ebf661e
1,round 1,subham,e2fa081b-c814-43a8-8f96-e17d35139c28::5,"This person seems genuine and normal. Didn't go all the way through too many messages, but they seemed consistently reasonable.",Positive content,Calm and thoughtful,span,0,36,This person seems genuine and normal,,Thu Sep 03 2026 16:05:00 GMT+0000 (Coordinated Universal Time),5,4.54,6.743,Do not suspend,24531,0,ai,7,6ff5fc,e2fa081b-c814-43a8-8f96-e17d35139c28
1,round 1,subham,e2fa081b-c814-43a8-8f96-e17d35139c28::5,"This person seems genuine and normal. Didn't go all the way through too many messages, but they seemed consistently reasonable.",Patterns of behavior,Normal behavior,span,87,127,but they seemed consistently reasonable.,,Thu Sep 03 2026 16:05:09 GMT+0000 (Coordinated Universal Time),5,4.54,6.743,Do not suspend,24531,0,ai,7,6ff5fc,e2fa081b-c814-43a8-8f96-e17d35139c28
1,round 1,subham,e333043d-2079-4f68-aab0-a60fa33898ff::2,"User posted a lot of violent and homophobic comments, talked about killing people a lot, and made offensive statements about women.",Type of offensiveness,Extreme offensive,unit,,,,,Wed Sep 02 2026 18:44:18 GMT+0000 (Coordinated Universal Time),2,5,3.594,Suspend,31524,0.75,ai,9,65b2c8,e333043d-2079-4f68-aab0-a60fa33898ff
1,round 1,subham,e333043d-2079-4f68-aab0-a60fa33898ff::2,"User posted a lot of violent and homophobic comments, talked about killing people a lot, and made offensive statements about women.",Type of offensiveness,derogatory remarks,unit,,,,,Wed Sep 02 2026 18:43:54 GMT+0000 (Coordinated Universal Time),2,5,3.594,Suspend,31524,0.75,ai,9,65b2c8,e333043d-2079-4f68-aab0-a60fa33898ff
1,round 1,subham,e333043d-2079-4f68-aab0-a60fa33898ff::2,"User posted a lot of violent and homophobic comments, talked about killing people a lot, and made offensive statements about women.",Type of offensiveness,Hate speech and offensive language,span,5,52,posted a lot of violent and homophobic comments,,Wed Sep 02 2026 18:43:53 GMT+0000 (Coordinated Universal Time),2,5,3.594,Suspend,31524,0.75,ai,9,65b2c8,e333043d-2079-4f68-aab0-a60fa33898ff
1,round 1,subham,e333043d-2079-4f68-aab0-a60fa33898ff::2,"User posted a lot of violent and homophobic comments, talked about killing people a lot, and made offensive statements about women.",Type of offensiveness,Death wish,span,61,87,about killing people a lot,,Wed Sep 02 2026 18:44:00 GMT+0000 (Coordinated Universal Time),2,5,3.594,Suspend,31524,0.75,ai,9,65b2c8,e333043d-2079-4f68-aab0-a60fa33898ff
1,round 1,subham,e333043d-2079-4f68-aab0-a60fa33898ff::3,"This user posted several offensive comments, and used homophobic slurs multiple times. User also insulted someone's family. User also made racist comments.",Patterns of behavior,Consistent offensive behavior,span,10,43,posted several offensive comments,,Wed Sep 02 2026 18:38:38 GMT+0000 (Coordinated Universal Time),3,5,4.429,Suspend,31524,0.5,ai,7,65b2c8,e333043d-2079-4f68-aab0-a60fa33898ff
1,round 1,subham,e333043d-2079-4f68-aab0-a60fa33898ff::3,"This user posted several offensive comments, and used homophobic slurs multiple times. User also insulted someone's family. User also made racist comments.",Type of offensiveness,derogatory remarks,span,49,85,used homophobic slurs multiple times,,Wed Sep 02 2026 18:38:42 GMT+0000 (Coordinated Universal Time),3,5,4.429,Suspend,31524,0.5,ai,7,65b2c8,e333043d-2079-4f68-aab0-a60fa33898ff
1,round 1,subham,e333043d-2079-4f68-aab0-a60fa33898ff::3,"This user posted several offensive comments, and used homophobic slurs multiple times. User also insulted someone's family. User also made racist comments.",Type of offensiveness,racial remark,span,124,155,User also made racist comments.,,Wed Sep 02 2026 18:38:48 GMT+0000 (Coordinated Universal Time),3,5,4.429,Suspend,31524,0.5,ai,7,65b2c8,e333043d-2079-4f68-aab0-a60fa33898ff
1,round 1,subham,e4ebb012-15e4-4c20-b68a-77be9761cb21::3,"While they did have one post that wasn't offensive, the other ones negated the one.",Patterns of behavior,One-off offensive,span,0,50,While they did have one post that wasn't offensive,,Thu Sep 03 2026 18:58:38 GMT+0000 (Coordinated Universal Time),3,5,3.26,Suspend,25341,0.5,control,3,cea256,e4ebb012-15e4-4c20-b68a-77be9761cb21
1,round 1,subham,e5aac9cd-6015-4636-92c1-78d14a5ac996::3,They had multiple messages where they were attacking the person they were messaging. The attacks use slurs and words that are just straight up wrong to use in any situation.,Type of offensiveness,Threats of violence,unit,,,,,Tue Sep 01 2026 15:09:01 GMT+0000 (Coordinated Universal Time),3,4.01,5.092,Suspend,35214,0.5,crowd,3,757572,e5aac9cd-6015-4636-92c1-78d14a5ac996
1,round 1,subham,e5aac9cd-6015-4636-92c1-78d14a5ac996::3,They had multiple messages where they were attacking the person they were messaging. The attacks use slurs and words that are just straight up wrong to use in any situation.,Type of offensiveness,derogatory remarks,span,43,83,attacking the person they were messaging,,Tue Sep 01 2026 15:09:12 GMT+0000 (Coordinated Universal Time),3,4.01,5.092,Suspend,35214,0.5,crowd,3,757572,e5aac9cd-6015-4636-92c1-78d14a5ac996
1,round 1,subham,e5aac9cd-6015-4636-92c1-78d14a5ac996::4,"There was one message that was offensive, but the rest of them are normal. If there was one more offensive message, I would have chosen to suspend.",Patterns of behavior,One-off offensive,span,0,73,"There was one message that was offensive, but the rest of them are normal",,Thu Sep 03 2026 18:20:00 GMT+0000 (Coordinated Universal Time),4,4.86,2.623,Do not suspend,35214,0.25,crowd,6,757572,e5aac9cd-6015-4636-92c1-78d14a5ac996
1,round 1,subham,e5aac9cd-6015-4636-92c1-78d14a5ac996::4,"There was one message that was offensive, but the rest of them are normal. If there was one more offensive message, I would have chosen to suspend.",Decision outcomes,Ban if behavior continues,span,88,147,"one more offensive message, I would have chosen to suspend.",,Thu Sep 03 2026 18:20:11 GMT+0000 (Coordinated Universal Time),4,4.86,2.623,Do not suspend,35214,0.25,crowd,6,757572,e5aac9cd-6015-4636-92c1-78d14a5ac996
1,round 1,subham,e5b2be47-24f1-4922-b2a2-35d22ecf9e03::3,"Account 2 used multiple slurs and made racist remarks. Despite some messages being ok, the slurs are grounds for at least suspension.",Type of offensiveness,Hate speech and offensive language,unit,,,,,Tue Sep 01 2026 18:04:39 GMT+0000 (Coordinated Universal Time),3,4,8.609,Suspend,53124,0.5,ai,9,5a7557,e5b2be47-24f1-4922-b2a2-35d22ecf9e03
1,round 1,subham,e5b2be47-24f1-4922-b2a2-35d22ecf9e03::3,"Account 2 used multiple slurs and made racist remarks. Despite some messages being ok, the slurs are grounds for at least suspension.",Type of offensiveness,derogatory remarks,span,0,54,Account 2 used multiple slurs and made racist remarks.,,Tue Sep 01 2026 18:04:38 GMT+0000 (Coordinated Universal Time),3,4,8.609,Suspend,53124,0.5,ai,9,5a7557,e5b2be47-24f1-4922-b2a2-35d22ecf9e03
1,round 1,subham,e5b2be47-24f1-4922-b2a2-35d22ecf9e03::3,"Account 2 used multiple slurs and made racist remarks. Despite some messages being ok, the slurs are grounds for at least suspension.",Decision outcomes,Temporary suspension,span,87,133,the slurs are grounds for at least suspension.,,Tue Sep 01 2026 18:04:51 GMT+0000 (Coordinated Universal Time),3,4,8.609,Suspend,53124,0.5,ai,9,5a7557,e5b2be47-24f1-4922-b2a2-35d22ecf9e03
1,round 1,subham,e61c1c50-3fd4-4210-bede-11eee1bf35ec::1,This account has been suspended for violating community guidelines.,Decision outcomes,Permanent ban,span,0,31,This account has been suspended,,Tue Sep 01 2026 18:08:55 GMT+0000 (Coordinated Universal Time),1,5,18.125,Suspend,14325,1,ai,1,48bf10,e61c1c50-3fd4-4210-bede-11eee1bf35ec
1,round 1,subham,e7b90660-bf19-40df-bdc3-a382bd0f3ed8::1,contains offensive language,Type of offensiveness,Extreme offensive,unit,,,,,Thu Sep 03 2026 18:24:27 GMT+0000 (Coordinated Universal Time),1,5,13.287,Suspend,14523,1,control,1,bd87dc,e7b90660-bf19-40df-bdc3-a382bd0f3ed8
1,round 1,subham,e7b90660-bf19-40df-bdc3-a382bd0f3ed8::5,There is nothing wrong with that message.,Type of offensiveness,No offensive content,unit,,,,,Thu Sep 03 2026 18:43:04 GMT+0000 (Coordinated Universal Time),5,4.69,3.003,Do not suspend,14523,0,control,1,bd87dc,e7b90660-bf19-40df-bdc3-a382bd0f3ed8
1,round 1,subham,e7b90660-bf19-40df-bdc3-a382bd0f3ed8::5,There is nothing wrong with that message.,Justifications,Not too offensive,unit,,,,,Thu Sep 03 2026 18:43:09 GMT+0000 (Coordinated Universal Time),5,4.69,3.003,Do not suspend,14523,0,control,1,bd87dc,e7b90660-bf19-40df-bdc3-a382bd0f3ed8
1,round 1,subham,e84772f8-0104-4148-af15-e5424ff40caa::4,Threatening physical harm is grounds to suspend someone in my book.,Type of offensiveness,Threats of violence,unit,,,,,Wed Sep 02 2026 19:19:19 GMT+0000 (Coordinated Universal Time),4,3.5,5.044,Suspend,12345,0.25,control,7,36711b,e84772f8-0104-4148-af15-e5424ff40caa
1,round 1,subham,e84772f8-0104-4148-af15-e5424ff40caa::4,Threatening physical harm is grounds to suspend someone in my book.,Decision outcomes,Permanent ban,span,29,55,grounds to suspend someone,,Wed Sep 02 2026 19:19:31 GMT+0000 (Coordinated Universal Time),4,3.5,5.044,Suspend,12345,0.25,control,7,36711b,e84772f8-0104-4148-af15-e5424ff40caa
1,round 1,subham,e8c67559-cbf3-48a0-a19e-909b109e520c::1,This person is spreading hatred throughout various groups that is unacceptable.,Type of offensiveness,Hate speech and offensive language,unit,,,,,Tue Sep 01 2026 17:25:39 GMT+0000 (Coordinated Universal Time),1,5,3.92,Suspend,52341,1,control,3,6d81c1,e8c67559-cbf3-48a0-a19e-909b109e520c
1,round 1,subham,e8c67559-cbf3-48a0-a19e-909b109e520c::3,This person is spewing hatred comments and justifying it under the line of it's ok because others do it as well.,Type of offensiveness,Hate speech and offensive language,span,15,29,spewing hatred,,Thu Sep 03 2026 18:21:12 GMT+0000 (Coordinated Universal Time),3,5,4.304,Suspend,52341,0.5,control,3,6d81c1,e8c67559-cbf3-48a0-a19e-909b109e520c
1,round 1,subham,e92964a0-56a0-4f0c-a292-473c7cc67bea::2,Use of strong offensive profanities and talks about brutally murdering someone. It's an obvious suspension,Type of offensiveness,Death wish,unit,,,,,Thu Sep 03 2026 19:05:31 GMT+0000 (Coordinated Universal Time),2,5,3.425,Suspend,21345,0.75,ai,2,0f71df,e92964a0-56a0-4f0c-a292-473c7cc67bea
1,round 1,subham,e92964a0-56a0-4f0c-a292-473c7cc67bea::2,Use of strong offensive profanities and talks about brutally murdering someone. It's an obvious suspension,Decision outcomes,Permanent ban,unit,,,,,Thu Sep 03 2026 19:05:36 GMT+0000 (Coordinated Universal Time),2,5,3.425,Suspend,21345,0.75,ai,2,0f71df,e92964a0-56a0-4f0c-a292-473c7cc67bea
1,round 1,subham,e92964a0-56a0-4f0c-a292-473c7cc67bea::2,Use of strong offensive profanities and talks about brutally murdering someone. It's an obvious suspension,Type of offensiveness,Threats of violence,span,0,79,Use of strong offensive profanities and talks about brutally murdering someone.,,Thu Sep 03 2026 19:04:57 GMT+0000 (Coordinated Universal Time),2,5,3.425,Suspend,21345,0.75,ai,2,0f71df,e92964a0-56a0-4f0c-a292-473c7cc67bea
1,round 1,subham,e92964a0-56a0-4f0c-a292-473c7cc67bea::4,"I wasn't 100 percent confident on my decision, but they did not have many offensive messages. Although they did talk about killing people on the offensive tweets it wasn't too extreme.",Patterns of behavior,Mix of offensive and non-offensive,span,47,92,but they did not have many offensive messages,,Wed Sep 02 2026 18:30:09 GMT+0000 (Coordinated Universal Time),4,3.6,8.328,Do not suspend,21345,0.25,ai,8,0f71df,e92964a0-56a0-4f0c-a292-473c7cc67bea
1,round 1,subham,e92964a0-56a0-4f0c-a292-473c7cc67bea::4,"I wasn't 100 percent confident on my decision, but they did not have many offensive messages. Although they did talk about killing people on the offensive tweets it wasn't too extreme.",Type of offensiveness,Death wish,span,103,137,they did talk about killing people,,Wed Sep 02 2026 18:30:15 GMT+0000 (Coordinated Universal Time),4,3.6,8.328,Do not suspend,21345,0.25,ai,8,0f71df,e92964a0-56a0-4f0c-a292-473c7cc67bea
1,round 1,subham,eb7c446c-25d7-40f0-a21b-ef7329f0ead8::2,"A violent threat, which is a clear example of harmful language that can cause distress and fear.",Type of offensiveness,Threats of violence,unit,,,,,Wed Sep 02 2026 18:24:10 GMT+0000 (Coordinated Universal Time),2,4.99,5.793,Suspend,32415,0.75,control,2,40384d,eb7c446c-25d7-40f0-a21b-ef7329f0ead8
1,round 1,subham,ec167a1b-45f9-468d-8710-e649e58705a5::4,Found nothing offensive in the posts,Type of offensiveness,No offensive content,unit,,,,,Wed Sep 02 2026 19:19:48 GMT+0000 (Coordinated Universal Time),4,5,5.693,Suspend,45321,0.25,control,3,a11583,ec167a1b-45f9-468d-8710-e649e58705a5
1,round 1,subham,ec167a1b-45f9-468d-8710-e649e58705a5::5,"Although I did not have the same degree of confidence, I felt with good certainty that there was nothing offensive enough to suspend the account.",Type of offensiveness,No offensive content,unit,,,,,Wed Sep 02 2026 19:20:15 GMT+0000 (Coordinated Universal Time),5,4.01,5.597,Do not suspend,45321,0,control,4,a11583,ec167a1b-45f9-468d-8710-e649e58705a5
1,round 1,subham,ec167a1b-45f9-468d-8710-e649e58705a5::5,"Although I did not have the same degree of confidence, I felt with good certainty that there was nothing offensive enough to suspend the account.",Reflection on the decision,Not offensive at all,unit,,,,,Wed Sep 02 2026 19:20:27 GMT+0000 (Coordinated Universal Time),5,4.01,5.597,Do not suspend,45321,0,control,4,a11583,ec167a1b-45f9-468d-8710-e649e58705a5
1,round 1,subham,ec6537fe-4c07-4b70-9e96-8ed2f8564262::1,Two offensive and strongly worded messages are not good and should be suspended.,Type of offensiveness,Hate speech and offensive language,span,0,55,Two offensive and strongly worded messages are not good,,Thu Sep 03 2026 17:31:11 GMT+0000 (Coordinated Universal Time),1,4.45,6.981,Suspend,35421,1,ai,2,bf4359,ec6537fe-4c07-4b70-9e96-8ed2f8564262
1,round 1,subham,ec6537fe-4c07-4b70-9e96-8ed2f8564262::1,Two offensive and strongly worded messages are not good and should be suspended.,Decision outcomes,Permanent ban,span,60,80,should be suspended.,,Thu Sep 03 2026 17:31:18 GMT+0000 (Coordinated Universal Time),1,4.45,6.981,Suspend,35421,1,ai,2,bf4359,ec6537fe-4c07-4b70-9e96-8ed2f8564262
1,round 1,subham,ec6537fe-4c07-4b70-9e96-8ed2f8564262::2,Two strongly offensive messages shows a pattern of foul language of rudeness.,Type of offensiveness,Hate speech and offensive language,unit,,,,,Tue Sep 01 2026 18:08:43 GMT+0000 (Coordinated Universal Time),2,4.99,4.485,Suspend,35421,0.75,ai,2,bf4359,ec6537fe-4c07-4b70-9e96-8ed2f8564262
1,round 1,subham,ec6537fe-4c07-4b70-9e96-8ed2f8564262::2,Two strongly offensive messages shows a pattern of foul language of rudeness.,Type of offensiveness,Extreme offensive,span,0,31,Two strongly offensive messages,,Tue Sep 01 2026 18:08:32 GMT+0000 (Coordinated Universal Time),2,4.99,4.485,Suspend,35421,0.75,ai,2,bf4359,ec6537fe-4c07-4b70-9e96-8ed2f8564262
1,round 1,subham,f1ae7d9d-c0d3-44d7-b8c2-8a7b73f11234::3,It uses slurs and hateful speech,Type of offensiveness,Hate speech and offensive language,unit,,,,,Thu Sep 03 2026 17:01:29 GMT+0000 (Coordinated Universal Time),3,5,3.155,Suspend,51342,0.5,crowd,1,ef8def,f1ae7d9d-c0d3-44d7-b8c2-8a7b73f11234
1,round 1,subham,f1ae7d9d-c0d3-44d7-b8c2-8a7b73f11234::4,No hateful speech. I only reviewed a 2nd message to see what reviewing does.,Type of offensiveness,No offensive content,unit,,,,,Thu Sep 03 2026 18:59:56 GMT+0000 (Coordinated Universal Time),4,5,2.531,Do not suspend,51342,0.25,crowd,2,ef8def,f1ae7d9d-c0d3-44d7-b8c2-8a7b73f11234
1,round 1,subham,f1ae7d9d-c0d3-44d7-b8c2-8a7b73f11234::5,Nothing in this post was offensive. The message was positive as well.,,positive content,unit,,,,,Thu Sep 03 2026 17:07:21 GMT+0000 (Coordinated Universal Time),5,5,5.057,Do not suspend,51342,0,crowd,1,ef8def,f1ae7d9d-c0d3-44d7-b8c2-8a7b73f11234
1,round 1,subham,f1ae7d9d-c0d3-44d7-b8c2-8a7b73f11234::5,Nothing in this post was offensive. The message was positive as well.,Type of offensiveness,No offensive content,unit,,,,,Thu Sep 03 2026 17:07:18 GMT+0000 (Coordinated Universal Time),5,5,5.057,Do not suspend,51342,0,crowd,1,ef8def,f1ae7d9d-c0d3-44d7-b8c2-8a7b73f11234
1,round 1,subham,f2416148-543a-45c9-afa0-52942e56ac86::2,it may be just a joke.,Reflection on the decision,Expressed uncertainty,unit,,,,,Tue Sep 01 2026 15:20:48 GMT+0000 (Coordinated Universal Time),2,3.99,23.034,Do not suspend,21543,0.75,control,1,18562b,f2416148-543a-45c9-afa0-52942e56ac86
